id_telefone,Telefone,id_cliente
TEL_C12272_2,55819594550,C12272
TEL_C12272_3,55719045059,C12272
TEL_C12272_4,55219154979,C12272
TEL_C12273_1,55219078243,C12273
TEL_C12273_2,55219069168,C12273
TEL_C12273_3,55119449833,C12273
TEL_C12274_1,55819744786,C12274
TEL_C12274_2,55819402621,C12274
TEL_C12274_3,55619939898,C12274
TEL_C12275_1,55719769506,C12275
TEL_C12275_2,55219199897,C12275
TEL_C12275_3,55319751367,C12275
TEL_C12276_1,55849697632,C12276
TEL_C12276_2,55849129820,C12276
TEL_C12277_1,55219907338,C12277
TEL_C12277_2,55419722142,C12277
TEL_C12278_1,55849513548,C12278
TEL_C12278_2,55819507225,C12278
TEL_C12278_3,55719256821,C12278
TEL_C12278_4,55719963345,C12278
TEL_C12279_1,55319078835,C12279
TEL_C12279_2,55849704499,C12279
TEL_C12279_3,55119057572,C12279
TEL_C12280_1,55119378467,C12280
TEL_C12280_2,55519146780,C12280
TEL_C12281_1,55219277233,C12281
TEL_C12281_2,55419312880,C12281
TEL_C12281_3,55719540060,C12281
TEL_C12281_4,55419573790,C12281
TEL_C12282_1,55619373183,C12282
TEL_C12282_2,55119758789,C12282
TEL_C12283_1,55619565023,C12283
TEL_C12283_2,55119246927,C12283
TEL_C12283_3,55419190422,C12283
TEL_C12284_1,55849139751,C12284
TEL_C12284_2,55619799141,C12284
TEL_C12284_3,55119467263,C12284
TEL_C12284_4,55819543718,C12284
TEL_C12285_1,55619222008,C12285
TEL_C12285_2,55619020550,C12285
TEL_C12286_1,55219568281,C12286
TEL_C12286_2,55849464110,C12286
TEL_C12286_3,55719943682,C12286
TEL_C12286_4,55719891452,C12286
TEL_C12287_1,55419250319,C12287
TEL_C12287_2,55119134315,C12287
TEL_C12288_1,55719687594,C12288
TEL_C12288_2,55319453814,C12288
TEL_C12288_3,55219767944,C12288
TEL_C12289_1,55819186325,C12289
TEL_C12289_2,55119974812,C12289
TEL_C12289_3,55119648755,C12289
TEL_C12290_1,55119392636,C12290
TEL_C12290_2,55819833657,C12290
TEL_C12290_3,55119034254,C12290
TEL_C12291_1,55219976361,C12291
TEL_C12291_2,55619500992,C12291
TEL_C12291_3,55819566385,C12291
TEL_C12291_4,55319703939,C12291
TEL_C12292_1,55849807046,C12292
TEL_C12292_2,55219785776,C12292
TEL_C12293_1,55219990323,C12293
TEL_C12293_2,55319519664,C12293
TEL_C12294_1,55719717566,C12294
TEL_C12294_2,55319243128,C12294
TEL_C12294_3,55719898429,C12294
TEL_C12294_4,55849794966,C12294
TEL_C12295_1,55219811966,C12295
TEL_C12295_2,55849776109,C12295
TEL_C12295_3,55819276561,C12295
TEL_C12296_1,55719891841,C12296
TEL_C12296_2,55419740054,C12296
TEL_C12297_1,55819202110,C12297
TEL_C12297_2,55849592906,C12297
TEL_C12297_3,55719071434,C12297
TEL_C12298_1,55519450432,C12298
TEL_C12298_2,55519756605,C12298
TEL_C12298_3,55419120961,C12298
TEL_C12298_4,55419736838,C12298
TEL_C12299_1,55219255423,C12299
TEL_C12299_2,55719130878,C12299
TEL_C12300_1,55119882204,C12300
TEL_C12300_2,55419865273,C12300
TEL_C12300_3,55819659091,C12300
TEL_C12301_1,55119599060,C12301
TEL_C12301_2,55719972946,C12301
TEL_C12302_1,55819415070,C12302
TEL_C12302_2,55849944403,C12302
TEL_C12302_3,55719375984,C12302
TEL_C12302_4,55419206479,C12302
TEL_C12303_1,55849507240,C12303
TEL_C12303_2,55719027001,C12303
TEL_C12304_1,55419077435,C12304
TEL_C12304_2,55219194161,C12304
TEL_C12304_3,55619487434,C12304
TEL_C12304_4,55619036150,C12304
TEL_C12305_1,55849127688,C12305
TEL_C12305_2,55119638893,C12305
TEL_C12305_3,55619056529,C12305
TEL_C12305_4,55819897669,C12305
TEL_C12306_1,55849982702,C12306
TEL_C12306_2,55849711675,C12306
TEL_C12306_3,55619935340,C12306
TEL_C12306_4,55219289090,C12306
TEL_C12307_1,55719216540,C12307
TEL_C12307_2,55849649180,C12307
TEL_C12307_3,55719070401,C12307
TEL_C12308_1,55319385125,C12308
TEL_C12308_2,55219100124,C12308
TEL_C12308_3,55819789732,C12308
TEL_C12309_1,55849410131,C12309
TEL_C12309_2,55419465982,C12309
TEL_C12310_1,55419851996,C12310
TEL_C12310_2,55519697912,C12310
TEL_C12310_3,55219561140,C12310
TEL_C12310_4,55719573466,C12310
TEL_C12311_1,55119300563,C12311
TEL_C12311_2,55219556275,C12311
TEL_C12311_3,55619984594,C12311
TEL_C12311_4,55819766054,C12311
TEL_C12312_1,55419999694,C12312
TEL_C12312_2,55119698017,C12312
TEL_C12313_1,55419148434,C12313
TEL_C12313_2,55519402255,C12313
TEL_C12313_3,55319364306,C12313
TEL_C12314_1,55219720515,C12314
TEL_C12314_2,55619744914,C12314
TEL_C12314_3,55819692420,C12314
TEL_C12314_4,55119009604,C12314
TEL_C12315_1,55719429532,C12315
TEL_C12315_2,55719836101,C12315
TEL_C12316_1,55419879289,C12316
TEL_C12316_2,55519101898,C12316
TEL_C12316_3,55849124452,C12316
TEL_C12317_1,55119766054,C12317
TEL_C12317_2,55419523409,C12317
TEL_C12318_1,55219682656,C12318
TEL_C12318_2,55719791193,C12318
TEL_C12318_3,55119571272,C12318
TEL_C12318_4,55619067163,C12318
TEL_C12319_1,55719397431,C12319
TEL_C12319_2,55719955702,C12319
TEL_C12319_3,55819815684,C12319
TEL_C12320_1,55119765947,C12320
TEL_C12320_2,55619923603,C12320
TEL_C12320_3,55519635249,C12320
TEL_C12320_4,55319481664,C12320
TEL_C12321_1,55819806051,C12321
TEL_C12321_2,55619986966,C12321
TEL_C12321_3,55819462635,C12321
TEL_C12321_4,55119214965,C12321
TEL_C12322_1,55219195586,C12322
TEL_C12322_2,55819875070,C12322
TEL_C12322_3,55419948663,C12322
TEL_C12323_1,55319257727,C12323
TEL_C12323_2,55719608098,C12323
TEL_C12323_3,55819816742,C12323
TEL_C12323_4,55319671364,C12323
TEL_C12324_1,55719327086,C12324
TEL_C12324_2,55219341358,C12324
TEL_C12324_3,55219849769,C12324
TEL_C12325_1,55519508368,C12325
TEL_C12325_2,55419954248,C12325
TEL_C12325_3,55849432563,C12325
TEL_C12326_1,55819600159,C12326
TEL_C12326_2,55519835579,C12326
TEL_C12327_1,55119808717,C12327
TEL_C12327_2,55419876250,C12327
TEL_C12327_3,55819403577,C12327
TEL_C12327_4,55619703159,C12327
TEL_C12328_1,55849419157,C12328
TEL_C12328_2,55819305704,C12328
TEL_C12329_1,55719225029,C12329
TEL_C12329_2,55319838107,C12329
TEL_C12330_1,55619274462,C12330
TEL_C12330_2,55519021558,C12330
TEL_C12330_3,55119937274,C12330
TEL_C12331_1,55119352123,C12331
TEL_C12331_2,55619524572,C12331
TEL_C12331_3,55519912090,C12331
TEL_C12332_1,55419012497,C12332
TEL_C12332_2,55519446261,C12332
TEL_C12333_1,55619247319,C12333
TEL_C12333_2,55719575150,C12333
TEL_C12333_3,55519913176,C12333
TEL_C12334_1,55619515210,C12334
TEL_C12334_2,55849884108,C12334
TEL_C12334_3,55419768160,C12334
TEL_C12334_4,55619611916,C12334
TEL_C12335_1,55819884216,C12335
TEL_C12335_2,55519051687,C12335
TEL_C12335_3,55419015758,C12335
TEL_C12335_4,55219876920,C12335
TEL_C12336_1,55319215047,C12336
TEL_C12336_2,55319845838,C12336
TEL_C12336_3,55219520128,C12336
TEL_C12337_1,55619638711,C12337
TEL_C12337_2,55519778307,C12337
TEL_C12337_3,55619171392,C12337
TEL_C12337_4,55719848985,C12337
TEL_C12338_1,55619206177,C12338
TEL_C12338_2,55719460089,C12338
TEL_C12339_1,55819038573,C12339
TEL_C12339_2,55119253728,C12339
TEL_C12339_3,55319523456,C12339
TEL_C12340_1,55519497042,C12340
TEL_C12340_2,55119378506,C12340
TEL_C12341_1,55849515294,C12341
TEL_C12341_2,55849799124,C12341
TEL_C12342_1,55519430579,C12342
TEL_C12342_2,55519197305,C12342
TEL_C12342_3,55849727578,C12342
TEL_C12343_1,55319945619,C12343
TEL_C12343_2,55419676684,C12343
TEL_C12344_1,55519447585,C12344
TEL_C12344_2,55319864097,C12344
TEL_C12344_3,55619096191,C12344
TEL_C12345_1,55519148128,C12345
TEL_C12345_2,55419215081,C12345
TEL_C12346_1,55819935285,C12346
TEL_C12346_2,55219482762,C12346
TEL_C12346_3,55849600102,C12346
TEL_C12347_1,55819113118,C12347
TEL_C12347_2,55219953197,C12347
TEL_C12347_3,55719260846,C12347
TEL_C12347_4,55119627891,C12347
TEL_C12348_1,55849623177,C12348
TEL_C12348_2,55619223024,C12348
TEL_C12348_3,55119129855,C12348
TEL_C12348_4,55319647087,C12348
TEL_C12349_1,55719873276,C12349
TEL_C12349_2,55119539663,C12349
TEL_C12349_3,55419517465,C12349
TEL_C12349_4,55819230567,C12349
TEL_C12350_1,55119000134,C12350
TEL_C12350_2,55319077131,C12350
TEL_C12350_3,55819834299,C12350
TEL_C12350_4,55519013269,C12350
TEL_C12351_1,55419670664,C12351
TEL_C12351_2,55519746528,C12351
TEL_C12352_1,55219788386,C12352
TEL_C12352_2,55849218940,C12352
TEL_C12352_3,55849438764,C12352
TEL_C12352_4,55519693179,C12352
TEL_C12353_1,55849310446,C12353
TEL_C12353_2,55849340992,C12353
TEL_C12353_3,55619460529,C12353
TEL_C12353_4,55719511741,C12353
TEL_C12354_1,55719084262,C12354
TEL_C12354_2,55419852699,C12354
TEL_C12354_3,55519974828,C12354
TEL_C12355_1,55819199656,C12355
TEL_C12355_2,55519048877,C12355
TEL_C12356_1,55319688846,C12356
TEL_C12356_2,55719248210,C12356
TEL_C12356_3,55519807215,C12356
TEL_C12356_4,55819424154,C12356
TEL_C12357_1,55419697277,C12357
TEL_C12357_2,55849061807,C12357
TEL_C12357_3,55849633752,C12357
TEL_C12357_4,55319399615,C12357
TEL_C12358_1,55819022885,C12358
TEL_C12358_2,55319683682,C12358
TEL_C12359_1,55519436681,C12359
TEL_C12359_2,55519803000,C12359
TEL_C12359_3,55419072401,C12359
TEL_C12360_1,55819048918,C12360
TEL_C12360_2,55419834352,C12360
TEL_C12360_3,55619825280,C12360
TEL_C12361_1,55419151340,C12361
TEL_C12361_2,55519482572,C12361
TEL_C12362_1,55319791205,C12362
TEL_C12362_2,55119432203,C12362
TEL_C12363_1,55319871937,C12363
TEL_C12363_2,55719948196,C12363
TEL_C12363_3,55719046549,C12363
TEL_C12363_4,55419383851,C12363
TEL_C12364_1,55219962981,C12364
TEL_C12364_2,55519574655,C12364
TEL_C12364_3,55319323558,C12364
TEL_C12364_4,55819487571,C12364
TEL_C12365_1,55419593627,C12365
TEL_C12365_2,55119572558,C12365
TEL_C12366_1,55819168957,C12366
TEL_C12366_2,55849893706,C12366
TEL_C12366_3,55819498056,C12366
TEL_C12366_4,55849101898,C12366
TEL_C12367_1,55719044697,C12367
TEL_C12367_2,55819664367,C12367
TEL_C12367_3,55419466658,C12367
TEL_C12368_1,55819177502,C12368
TEL_C12368_2,55319707555,C12368
TEL_C12369_1,55719067985,C12369
TEL_C12369_2,55819409216,C12369
TEL_C12369_3,55819758996,C12369
TEL_C12369_4,55119799623,C12369
TEL_C12370_1,55119094764,C12370
TEL_C12370_2,55319330412,C12370
TEL_C12370_3,55319645046,C12370
TEL_C12370_4,55319697720,C12370
TEL_C12371_1,55719921846,C12371
TEL_C12371_2,55619897066,C12371
TEL_C12371_3,55319871870,C12371
TEL_C12372_1,55819372605,C12372
TEL_C12372_2,55619397819,C12372
TEL_C12372_3,55719179602,C12372
TEL_C12373_1,55719483982,C12373
TEL_C12373_2,55619242600,C12373
TEL_C12373_3,55119446023,C12373
TEL_C12374_1,55319706082,C12374
TEL_C12374_2,55819434932,C12374
TEL_C12374_3,55619193717,C12374
TEL_C12375_1,55419160622,C12375
TEL_C12375_2,55519538715,C12375
TEL_C12375_3,55419982724,C12375
TEL_C12376_1,55819497726,C12376
TEL_C12376_2,55519260706,C12376
TEL_C12377_1,55849732593,C12377
TEL_C12377_2,55719086463,C12377
TEL_C12378_1,55519410439,C12378
TEL_C12378_2,55419753761,C12378
TEL_C12378_3,55819168319,C12378
TEL_C12379_1,55419005390,C12379
TEL_C12379_2,55519028517,C12379
TEL_C12379_3,55849824857,C12379
TEL_C12379_4,55319157754,C12379
TEL_C12380_1,55849625645,C12380
TEL_C12380_2,55619392104,C12380
TEL_C12380_3,55819549327,C12380
TEL_C12380_4,55819076598,C12380
TEL_C12381_1,55419306755,C12381
TEL_C12381_2,55619331842,C12381
TEL_C12382_1,55849417637,C12382
TEL_C12382_2,55819834553,C12382
TEL_C12383_1,55419754357,C12383
TEL_C12383_2,55719244295,C12383
TEL_C12383_3,55819272991,C12383
TEL_C12384_1,55119508120,C12384
TEL_C12384_2,55719734056,C12384
TEL_C12384_3,55419578346,C12384
TEL_C12385_1,55119074212,C12385
TEL_C12385_2,55219122315,C12385
TEL_C12386_1,55719365734,C12386
TEL_C12386_2,55419674578,C12386
TEL_C12387_1,55849860599,C12387
TEL_C12387_2,55419553225,C12387
TEL_C12387_3,55819072313,C12387
TEL_C12387_4,55619989907,C12387
TEL_C12388_1,55319753223,C12388
TEL_C12388_2,55619875579,C12388
TEL_C12388_3,55719905281,C12388
TEL_C12388_4,55319695159,C12388
TEL_C12389_1,55319285111,C12389
TEL_C12389_2,55219710219,C12389
TEL_C12390_1,55319552800,C12390
TEL_C12390_2,55519992771,C12390
TEL_C12390_3,55519496927,C12390
TEL_C12390_4,55119836890,C12390
TEL_C12391_1,55849152484,C12391
TEL_C12391_2,55319914855,C12391
TEL_C12391_3,55219985528,C12391
TEL_C12392_1,55819269608,C12392
TEL_C12392_2,55419261323,C12392
TEL_C12392_3,55119076741,C12392
TEL_C12392_4,55619993349,C12392
TEL_C12393_1,55619356506,C12393
TEL_C12393_2,55619730302,C12393
TEL_C12393_3,55819722235,C12393
TEL_C12394_1,55419457865,C12394
TEL_C12394_2,55719191244,C12394
TEL_C12395_1,55719985188,C12395
TEL_C12395_2,55219994421,C12395
TEL_C12396_1,55119570036,C12396
TEL_C12396_2,55849004753,C12396
TEL_C12396_3,55519491689,C12396
TEL_C12397_1,55119600402,C12397
TEL_C12397_2,55419963560,C12397
TEL_C12398_1,55219880935,C12398
TEL_C12398_2,55619463742,C12398
TEL_C12398_3,55419310571,C12398
TEL_C12399_1,55419452003,C12399
TEL_C12399_2,55849831301,C12399
TEL_C12399_3,55419420110,C12399
TEL_C12400_1,55819096515,C12400
TEL_C12400_2,55319761156,C12400
TEL_C12400_3,55719795555,C12400
TEL_C12400_4,55119522030,C12400
TEL_C12401_1,55419555690,C12401
TEL_C12401_2,55849084469,C12401
TEL_C12401_3,55319848512,C12401
TEL_C12401_4,55619347834,C12401
TEL_C12402_1,55519592883,C12402
TEL_C12402_2,55419892888,C12402
TEL_C12403_1,55219959974,C12403
TEL_C12403_2,55519541693,C12403
TEL_C12404_1,55719700395,C12404
TEL_C12404_2,55519447318,C12404
TEL_C12404_3,55719124470,C12404
TEL_C12405_1,55719634525,C12405
TEL_C12405_2,55119167425,C12405
TEL_C12405_3,55519305599,C12405
TEL_C12405_4,55719294491,C12405
TEL_C12406_1,55419766930,C12406
TEL_C12406_2,55519423232,C12406
TEL_C12406_3,55519690709,C12406
TEL_C12407_1,55319908687,C12407
TEL_C12407_2,55419887559,C12407
TEL_C12407_3,55619939826,C12407
TEL_C12407_4,55419964547,C12407
TEL_C12408_1,55219493341,C12408
TEL_C12408_2,55719119988,C12408
TEL_C12408_3,55419106717,C12408
TEL_C12408_4,55519248750,C12408
TEL_C12409_1,55849037499,C12409
TEL_C12409_2,55319105241,C12409
TEL_C12409_3,55419385357,C12409
TEL_C12409_4,55819005947,C12409
TEL_C12410_1,55319367437,C12410
TEL_C12410_2,55419202301,C12410
TEL_C12410_3,55719178407,C12410
TEL_C12410_4,55119432088,C12410
TEL_C12411_1,55219441710,C12411
TEL_C12411_2,55719779898,C12411
TEL_C12411_3,55819369434,C12411
TEL_C12412_1,55619346457,C12412
TEL_C12412_2,55619783978,C12412
TEL_C12412_3,55419967207,C12412
TEL_C12413_1,55219596937,C12413
TEL_C12413_2,55319407812,C12413
TEL_C12414_1,55719785846,C12414
TEL_C12414_2,55419955757,C12414
TEL_C12414_3,55119167007,C12414
TEL_C12414_4,55219845498,C12414
TEL_C12415_1,55619059429,C12415
TEL_C12415_2,55119397042,C12415
TEL_C12416_1,55519175631,C12416
TEL_C12416_2,55319259924,C12416
TEL_C12417_1,55519657543,C12417
TEL_C12417_2,55519173073,C12417
TEL_C12417_3,55319471358,C12417
TEL_C12418_1,55219252695,C12418
TEL_C12418_2,55419173856,C12418
TEL_C12419_1,55849690237,C12419
TEL_C12419_2,55319349057,C12419
TEL_C12419_3,55819791813,C12419
TEL_C12419_4,55519722440,C12419
TEL_C12420_1,55119246028,C12420
TEL_C12420_2,55519423968,C12420
TEL_C12420_3,55819126118,C12420
TEL_C12421_1,55849963641,C12421
TEL_C12421_2,55219028482,C12421
TEL_C12421_3,55819866654,C12421
TEL_C12422_1,55819903443,C12422
TEL_C12422_2,55819220141,C12422
TEL_C12422_3,55219944218,C12422
TEL_C12423_1,55619918297,C12423
TEL_C12423_2,55319284464,C12423
TEL_C12423_3,55319634252,C12423
TEL_C12424_1,55519673787,C12424
TEL_C12424_2,55619243263,C12424
TEL_C12424_3,55619994964,C12424
TEL_C12425_1,55519437686,C12425
TEL_C12425_2,55849866953,C12425
TEL_C12426_1,55219966360,C12426
TEL_C12426_2,55849270410,C12426
TEL_C12426_3,55219523249,C12426
TEL_C12427_1,55119646873,C12427
TEL_C12427_2,55619135635,C12427
TEL_C12427_3,55419779284,C12427
TEL_C12427_4,55419171724,C12427
TEL_C12428_1,55519032858,C12428
TEL_C12428_2,55719178524,C12428
TEL_C12429_1,55619946544,C12429
TEL_C12429_2,55219980124,C12429
TEL_C12430_1,55719203982,C12430
TEL_C12430_2,55519239731,C12430
TEL_C12431_1,55619953307,C12431
TEL_C12431_2,55849727428,C12431
TEL_C12431_3,55849912507,C12431
TEL_C12432_1,55119036457,C12432
TEL_C12432_2,55219509622,C12432
TEL_C12432_3,55419065743,C12432
TEL_C12432_4,55119644261,C12432
TEL_C12433_1,55819696366,C12433
TEL_C12433_2,55419911723,C12433
TEL_C12434_1,55719016445,C12434
TEL_C12434_2,55849175467,C12434
TEL_C12434_3,55319892995,C12434
TEL_C12435_1,55849325901,C12435
TEL_C12435_2,55849436491,C12435
TEL_C12436_1,55119253360,C12436
TEL_C12436_2,55619651045,C12436
TEL_C12436_3,55719989418,C12436
TEL_C12437_1,55319713760,C12437
TEL_C12437_2,55219119432,C12437
TEL_C12437_3,55849057559,C12437
TEL_C12438_1,55519235823,C12438
TEL_C12438_2,55619779165,C12438
TEL_C12438_3,55819392517,C12438
TEL_C12439_1,55119974321,C12439
TEL_C12439_2,55319059650,C12439
TEL_C12439_3,55219360324,C12439
TEL_C12439_4,55849588444,C12439
TEL_C12440_1,55849972861,C12440
TEL_C12440_2,55519067898,C12440
TEL_C12441_1,55619106753,C12441
TEL_C12441_2,55319417869,C12441
TEL_C12441_3,55619455834,C12441
TEL_C12441_4,55319938637,C12441
TEL_C12442_1,55849896083,C12442
TEL_C12442_2,55519666302,C12442
TEL_C12443_1,55119236427,C12443
TEL_C12443_2,55719572820,C12443
TEL_C12444_1,55849446347,C12444
TEL_C12444_2,55219820946,C12444
TEL_C12444_3,55619591928,C12444
TEL_C12445_1,55619726759,C12445
TEL_C12445_2,55849798067,C12445
TEL_C12446_1,55119019210,C12446
TEL_C12446_2,55319522378,C12446
TEL_C12446_3,55849532826,C12446
TEL_C12446_4,55319094050,C12446
TEL_C12447_1,55619303099,C12447
TEL_C12447_2,55119811613,C12447
TEL_C12448_1,55119332843,C12448
TEL_C12448_2,55119117884,C12448
TEL_C12449_1,55719874393,C12449
TEL_C12449_2,55849641501,C12449
TEL_C12450_1,55119196386,C12450
TEL_C12450_2,55719160272,C12450
TEL_C12450_3,55619444600,C12450
TEL_C12450_4,55849323717,C12450
TEL_C12451_1,55519786318,C12451
TEL_C12451_2,55519375681,C12451
TEL_C12451_3,55719952629,C12451
TEL_C12452_1,55419107826,C12452
TEL_C12452_2,55519592267,C12452
TEL_C12452_3,55419893588,C12452
TEL_C12452_4,55319067824,C12452
TEL_C12453_1,55619236978,C12453
TEL_C12453_2,55419217775,C12453
TEL_C12454_1,55719482193,C12454
TEL_C12454_2,55519278286,C12454
TEL_C12454_3,55319916383,C12454
TEL_C12455_1,55119345877,C12455
TEL_C12455_2,55619042809,C12455
TEL_C12455_3,55519934174,C12455
TEL_C12456_1,55119149851,C12456
TEL_C12456_2,55519490893,C12456
TEL_C12457_1,55519852764,C12457
TEL_C12457_2,55219783577,C12457
TEL_C12457_3,55119209811,C12457
TEL_C12458_1,55519236015,C12458
TEL_C12458_2,55219670341,C12458
TEL_C12458_3,55849597150,C12458
TEL_C12458_4,55619340623,C12458
TEL_C12459_1,55119737434,C12459
TEL_C12459_2,55219910667,C12459
TEL_C12459_3,55419055020,C12459
TEL_C12459_4,55519747309,C12459
TEL_C12460_1,55419179720,C12460
TEL_C12460_2,55519654684,C12460
TEL_C12460_3,55849419281,C12460
TEL_C12460_4,55419563857,C12460
TEL_C12461_1,55519138130,C12461
TEL_C12461_2,55819989937,C12461
TEL_C12461_3,55219884273,C12461
TEL_C12462_1,55519983992,C12462
TEL_C12462_2,55719566540,C12462
TEL_C12462_3,55419869991,C12462
TEL_C12463_1,55319950039,C12463
TEL_C12463_2,55819390922,C12463
TEL_C12464_1,55419253569,C12464
TEL_C12464_2,55849781926,C12464
TEL_C12464_3,55219895828,C12464
TEL_C12464_4,55619512195,C12464
TEL_C12465_1,55619953539,C12465
TEL_C12465_2,55819263921,C12465
TEL_C12465_3,55619283551,C12465
TEL_C12465_4,55619882763,C12465
TEL_C12466_1,55319018202,C12466
TEL_C12466_2,55819892687,C12466
TEL_C12466_3,55319998706,C12466
TEL_C12466_4,55319993135,C12466
TEL_C12467_1,55719606767,C12467
TEL_C12467_2,55619022664,C12467
TEL_C12467_3,55419633087,C12467
TEL_C12467_4,55219441985,C12467
TEL_C12468_1,55419058412,C12468
TEL_C12468_2,55319553245,C12468
TEL_C12469_1,55119080952,C12469
TEL_C12469_2,55849780479,C12469
TEL_C12469_3,55619170496,C12469
TEL_C12469_4,55119499616,C12469
TEL_C12470_1,55849379893,C12470
TEL_C12470_2,55819031441,C12470
TEL_C12471_1,55419571305,C12471
TEL_C12471_2,55719117837,C12471
TEL_C12471_3,55119092310,C12471
TEL_C12472_1,55319733647,C12472
TEL_C12472_2,55819586651,C12472
TEL_C12472_3,55319697791,C12472
TEL_C12473_1,55519235322,C12473
TEL_C12473_2,55119941989,C12473
TEL_C12473_3,55519066470,C12473
TEL_C12474_1,55519248038,C12474
TEL_C12474_2,55719322777,C12474
TEL_C12475_1,55219333776,C12475
TEL_C12475_2,55849347654,C12475
TEL_C12475_3,55849263657,C12475
TEL_C12475_4,55819177857,C12475
TEL_C12476_1,55519457308,C12476
TEL_C12476_2,55719598076,C12476
TEL_C12476_3,55619992957,C12476
TEL_C12476_4,55219441637,C12476
TEL_C12477_1,55319869709,C12477
TEL_C12477_2,55519771735,C12477
TEL_C12477_3,55319546049,C12477
TEL_C12478_1,55519756688,C12478
TEL_C12478_2,55519424074,C12478
TEL_C12479_1,55519594787,C12479
TEL_C12479_2,55319042513,C12479
TEL_C12479_3,55849997548,C12479
TEL_C12480_1,55619442610,C12480
TEL_C12480_2,55519001008,C12480
TEL_C12481_1,55519709931,C12481
TEL_C12481_2,55519104971,C12481
TEL_C12482_1,55619269840,C12482
TEL_C12482_2,55519014157,C12482
TEL_C12483_1,55619020951,C12483
TEL_C12483_2,55319489021,C12483
TEL_C12483_3,55819535561,C12483
TEL_C12483_4,55619779986,C12483
TEL_C12484_1,55219313840,C12484
TEL_C12484_2,55119632476,C12484
TEL_C12484_3,55419907114,C12484
TEL_C12484_4,55319289070,C12484
TEL_C12485_1,55719975118,C12485
TEL_C12485_2,55619166652,C12485
TEL_C12485_3,55119228094,C12485
TEL_C12485_4,55319282957,C12485
TEL_C12486_1,55719348084,C12486
TEL_C12486_2,55419712113,C12486
TEL_C12486_3,55319298872,C12486
TEL_C12486_4,55619029352,C12486
TEL_C12487_1,55719827713,C12487
TEL_C12487_2,55219786052,C12487
TEL_C12488_1,55619772174,C12488
TEL_C12488_2,55119987184,C12488
TEL_C12488_3,55219284651,C12488
TEL_C12488_4,55719979726,C12488
TEL_C12489_1,55619866182,C12489
TEL_C12489_2,55819635996,C12489
TEL_C12489_3,55719133922,C12489
TEL_C12489_4,55419455412,C12489
TEL_C12490_1,55849578432,C12490
TEL_C12490_2,55319675320,C12490
TEL_C12490_3,55819163549,C12490
TEL_C12490_4,55119759252,C12490
TEL_C12491_1,55419724943,C12491
TEL_C12491_2,55819943734,C12491
TEL_C12491_3,55219550624,C12491
TEL_C12492_1,55519524389,C12492
TEL_C12492_2,55119051044,C12492
TEL_C12492_3,55849610689,C12492
TEL_C12492_4,55319415171,C12492
TEL_C12493_1,55419241344,C12493
TEL_C12493_2,55719381479,C12493
TEL_C12493_3,55719438678,C12493
TEL_C12494_1,55219120606,C12494
TEL_C12494_2,55619650948,C12494
TEL_C12494_3,55819895776,C12494
TEL_C12495_1,55619565764,C12495
TEL_C12495_2,55219089741,C12495
TEL_C12495_3,55719642747,C12495
TEL_C12496_1,55849489112,C12496
TEL_C12496_2,55319710673,C12496
TEL_C12496_3,55619405606,C12496
TEL_C12496_4,55219607464,C12496
TEL_C12497_1,55849321199,C12497
TEL_C12497_2,55119785037,C12497
TEL_C12497_3,55849154057,C12497
TEL_C12497_4,55219454506,C12497
TEL_C12498_1,55219620774,C12498
TEL_C12498_2,55849660454,C12498
TEL_C12498_3,55519286917,C12498
TEL_C12499_1,55519901225,C12499
TEL_C12499_2,55619798283,C12499
TEL_C12500_1,55719183288,C12500
TEL_C12500_2,55619501688,C12500
TEL_C12500_3,55119720941,C12500
TEL_C12500_4,55319862863,C12500
TEL_C12501_1,55119367608,C12501
TEL_C12501_2,55319209105,C12501
TEL_C12501_3,55519771501,C12501
TEL_C12502_1,55119571863,C12502
TEL_C12502_2,55819308786,C12502
TEL_C12502_3,55719827964,C12502
TEL_C12502_4,55619022916,C12502
TEL_C12503_1,55219488127,C12503
TEL_C12503_2,55219137685,C12503
TEL_C12503_3,55319759467,C12503
TEL_C12503_4,55519834168,C12503
TEL_C12504_1,55719653612,C12504
TEL_C12504_2,55519935777,C12504
TEL_C12505_1,55419737739,C12505
TEL_C12505_2,55619423037,C12505
TEL_C12505_3,55849038625,C12505
TEL_C12505_4,55619501871,C12505
TEL_C12506_1,55719097680,C12506
TEL_C12506_2,55419255276,C12506
TEL_C12506_3,55719693930,C12506
TEL_C12507_1,55619545434,C12507
TEL_C12507_2,55319323699,C12507
TEL_C12507_3,55619452095,C12507
TEL_C12507_4,55619726303,C12507
TEL_C12508_1,55519432904,C12508
TEL_C12508_2,55219863785,C12508
TEL_C12509_1,55519706092,C12509
TEL_C12509_2,55519261358,C12509
TEL_C12509_3,55319182753,C12509
TEL_C12509_4,55719404250,C12509
TEL_C12510_1,55219116269,C12510
TEL_C12510_2,55819170325,C12510
TEL_C12511_1,55419428763,C12511
TEL_C12511_2,55719949082,C12511
TEL_C12511_3,55849845038,C12511
TEL_C12511_4,55219709870,C12511
TEL_C12512_1,55849523365,C12512
TEL_C12512_2,55719385486,C12512
TEL_C12512_3,55119590310,C12512
TEL_C12512_4,55419750735,C12512
TEL_C12513_1,55419551934,C12513
TEL_C12513_2,55119420045,C12513
TEL_C12514_1,55849030274,C12514
