num_conta,id_cliente
AC33821223,C11524
AC67197127,C11525
AC85837449,C11526
AC89818508,C11526
AC17012641,C11527
AC24426831,C11528
AC71724388,C11529
AC61470496,C11530
AC84098347,C11530
AC58816844,C11531
AC79659795,C11532
AC71460708,C11532
AC91088068,C11533
AC34470913,C11534
AC12997999,C11535
AC19985531,C11536
AC70233454,C11537
AC38708820,C11538
AC81000504,C11539
AC80272588,C11540
AC97409864,C11541
AC53535059,C11541
AC51135159,C11541
AC15782831,C11542
AC91579576,C11543
AC51199791,C11543
AC31130907,C11544
AC62126714,C11544
AC26166664,C11545
AC97085200,C11545
AC35018522,C11546
AC39906855,C11547
AC91638750,C11547
AC73664055,C11548
AC38849349,C11549
AC14626492,C11549
AC65714730,C11549
AC13428993,C11550
AC75636284,C11550
AC45996285,C11551
AC74202276,C11551
AC21984708,C11551
AC90876736,C11552
AC84552298,C11553
AC90260611,C11553
AC13290761,C11554
AC95417597,C11555
AC10712128,C11556
AC22901215,C11557
AC36817178,C11558
AC71707246,C11559
AC77094130,C11559
AC14068083,C11560
AC71959575,C11561
AC39979531,C11561
AC14021011,C11562
AC55153064,C11563
AC33281433,C11563
AC84300211,C11564
AC59840263,C11565
AC39591430,C11566
AC87204132,C11566
AC67217258,C11566
AC69518967,C11567
AC16866608,C11568
AC61411910,C11569
AC77885786,C11569
AC49464788,C11570
AC60548353,C11571
AC33104485,C11572
AC90882581,C11573
AC43750637,C11574
AC72210341,C11575
AC24301265,C11576
AC23893381,C11576
AC94578606,C11577
AC60022099,C11578
AC41460762,C11579
AC37536999,C11580
AC16531605,C11581
AC87825490,C11582
AC52737925,C11583
AC57999847,C11584
AC83670520,C11584
AC38781123,C11585
AC37013002,C11586
AC99252614,C11586
AC64282868,C11587
AC55793397,C11587
AC49974528,C11588
AC98567344,C11589
AC28822118,C11590
AC49022015,C11591
AC10560958,C11591
AC34307427,C11592
AC93801966,C11593
AC11030922,C11594
AC21265218,C11595
AC71638902,C11596
AC76489633,C11597
AC35925859,C11598
AC69176109,C11599
AC29199347,C11599
AC39290143,C11600
AC37948115,C11601
AC28117147,C11601
AC14073003,C11602
AC91922185,C11603
AC48259021,C11604
AC32314130,C11605
AC85341413,C11606
AC63564772,C11607
AC63310702,C11607
AC25863939,C11607
AC38506988,C11608
AC50895647,C11609
AC51987558,C11609
AC37046244,C11610
AC25046517,C11611
AC55297102,C11612
AC72910951,C11613
AC59285809,C11613
AC89969470,C11614
AC12703756,C11615
AC55929356,C11615
AC81152970,C11616
AC40401718,C11617
AC54067364,C11617
AC68377711,C11618
AC90570698,C11618
AC38929630,C11618
AC61925347,C11619
AC32552884,C11620
AC33361143,C11621
AC97481776,C11622
AC76295533,C11622
AC77794014,C11623
AC55038170,C11624
AC48301266,C11624
AC77468422,C11625
AC75111569,C11625
AC29605473,C11626
AC46662446,C11626
AC30460245,C11626
AC23998184,C11627
AC55919397,C11627
AC63293756,C11628
AC74559513,C11628
AC16497907,C11629
AC63239665,C11630
AC95125365,C11630
AC81297826,C11630
AC81663717,C11631
AC20445431,C11631
AC85323480,C11632
AC20154018,C11633
AC83976243,C11634
AC13032078,C11634
AC53314927,C11635
AC40545475,C11635
AC44488016,C11636
AC73628599,C11637
AC62938234,C11638
AC37902709,C11639
AC95567993,C11639
AC67536076,C11640
AC11942892,C11641
AC88535602,C11642
AC51987089,C11642
AC68650232,C11643
AC32136102,C11643
AC90777425,C11644
AC77821128,C11644
AC72376008,C11645
AC14212328,C11645
AC85543173,C11646
AC82920351,C11646
AC78712771,C11647
AC61815036,C11647
AC43332298,C11648
AC59899480,C11649
AC50434384,C11649
AC94542118,C11650
AC92255255,C11651
AC84039967,C11652
AC60420458,C11652
AC58084467,C11653
AC52209051,C11653
AC22693627,C11654
AC80966504,C11654
AC68825105,C11654
AC22225483,C11655
AC16149249,C11656
AC24885946,C11657
AC41174580,C11658
AC94681859,C11659
AC31615795,C11660
AC63805433,C11661
AC54087776,C11661
AC25298254,C11662
AC23828965,C11663
AC11282694,C11664
AC45666420,C11665
AC86906895,C11666
AC96155858,C11667
AC94887528,C11668
AC76452494,C11668
AC30720346,C11669
AC92968651,C11670
AC28013557,C11671
AC93757108,C11671
AC83601334,C11672
AC76895406,C11672
AC79078906,C11673
AC77340312,C11673
AC38431864,C11674
AC67968000,C11675
AC26035345,C11676
AC56080208,C11677
AC57741150,C11678
AC85344271,C11679
AC77074457,C11679
AC97881076,C11679
AC67749470,C11680
AC54735406,C11681
AC74239146,C11682
AC98275574,C11683
AC49682520,C11684
AC83359319,C11684
AC89059452,C11685
AC13775857,C11685
AC51683795,C11686
AC91607316,C11687
AC23858111,C11687
AC26654233,C11688
AC91570102,C11689
AC18635660,C11690
AC32853798,C11690
AC53064253,C11691
AC35273861,C11691
AC49271240,C11691
AC41056893,C11692
AC85175876,C11693
AC73540731,C11693
AC91620450,C11694
AC48164568,C11695
AC83336740,C11696
AC31375585,C11697
AC62914059,C11698
AC52895232,C11699
AC47529222,C11699
AC13367650,C11700
AC66607102,C11700
AC70230588,C11701
AC80872511,C11702
AC18816724,C11703
AC28357596,C11704
AC53284431,C11704
AC53523945,C11705
AC46894107,C11705
AC56432729,C11706
AC92463461,C11706
AC81723688,C11707
AC29697061,C11708
AC60077112,C11709
AC90886303,C11710
AC46162317,C11710
AC37213553,C11711
AC37257990,C11711
AC86288278,C11711
AC96159049,C11712
AC97534751,C11712
AC83442498,C11713
AC55061989,C11713
AC77623976,C11714
AC43310708,C11715
AC15139752,C11716
AC81762947,C11717
AC81495788,C11718
AC22457716,C11718
AC88809917,C11719
AC16161723,C11720
AC86907476,C11721
AC89677081,C11722
AC62249226,C11723
AC60116009,C11724
AC96152914,C11725
AC81130849,C11726
AC75563994,C11726
AC44097593,C11727
AC51270509,C11728
AC44722267,C11729
AC85029279,C11730
AC26738378,C11731
AC22424932,C11732
AC64259521,C11733
AC47070299,C11733
AC55689721,C11734
AC31285328,C11734
AC56731563,C11735
AC84382184,C11736
AC70026204,C11736
AC61695858,C11737
AC97972650,C11737
AC55692365,C11738
AC38335191,C11739
AC17980808,C11740
AC62263203,C11741
AC75495714,C11742
AC14519446,C11743
AC78176332,C11744
AC94998878,C11745
AC24141381,C11745
AC42817344,C11746
AC46690135,C11747
AC19011955,C11748
AC99660294,C11748
AC70042224,C11749
AC66270475,C11749
AC98483517,C11750
AC87807230,C11751
AC15793328,C11752
AC85676445,C11752
AC95668530,C11753
AC99978678,C11754
AC36391222,C11755
AC49384392,C11756
AC91498458,C11757
AC85175690,C11758
AC91102120,C11758
AC32624603,C11758
AC16730939,C11759
AC53475528,C11759
AC98071077,C11760
AC61558167,C11761
AC60138744,C11761
AC72313744,C11762
AC97482634,C11763
AC65121731,C11764
AC75128588,C11764
AC51895137,C11765
AC81254118,C11765
AC95257294,C11766
AC49648576,C11766
AC86683366,C11767
AC13492153,C11768
AC56625261,C11769
AC94773443,C11769
AC71394854,C11770
AC43212964,C11770
AC31496381,C11770
AC99574643,C11771
AC65848819,C11771
AC32981648,C11772
AC87903331,C11773
AC76662834,C11774
AC34223784,C11774
AC70624791,C11775
AC90548212,C11776
AC20818605,C11777
AC37037149,C11778
AC73722347,C11779
AC63602655,C11780
AC65962458,C11780
AC76978766,C11780
AC18492667,C11781
AC70528356,C11782
AC37743679,C11783
AC42512572,C11783
AC78450334,C11784
AC83893557,C11784
AC38959053,C11785
AC69426576,C11785
AC67380031,C11786
AC78131491,C11786
AC29671089,C11787
AC89485978,C11788
AC49434095,C11789
AC27875805,C11790
AC48841620,C11791
AC14554161,C11791
AC70785615,C11792
AC76122661,C11793
AC89597405,C11793
AC47386781,C11793
AC31888029,C11794
AC91363279,C11794
AC70170679,C11795
AC42423060,C11795
AC62176104,C11796
AC11843893,C11797
AC48564422,C11798
AC13579485,C11798
AC71002236,C11798
AC65898183,C11799
AC54271306,C11800
AC49806845,C11801
AC59930275,C11801
AC88006582,C11802
AC46782094,C11803
AC83434313,C11803
AC34065815,C11804
AC34470777,C11805
AC29918295,C11806
AC34846861,C11806
AC67557515,C11807
AC32963893,C11808
AC99773967,C11809
AC29244995,C11809
AC46804286,C11809
AC60473411,C11810
AC29938230,C11811
AC47748132,C11811
AC99181704,C11811
AC91953130,C11812
AC76608486,C11813
AC25963432,C11813
AC63716382,C11813
AC50878508,C11814
AC54681631,C11814
AC32864590,C11815
AC39330243,C11816
AC33578694,C11817
AC59320634,C11818
AC77419737,C11819
AC57404845,C11820
AC63741610,C11820
AC21513140,C11820
AC81926948,C11821
AC16561697,C11822
AC77570369,C11823
AC68641051,C11823
AC55569239,C11824
AC26620120,C11824
AC43547293,C11825
AC61631560,C11826
AC18336627,C11827
AC66291490,C11827
AC31687391,C11828
AC88337496,C11828
AC43246717,C11829
AC80739016,C11830
AC98929126,C11830
AC51199517,C11831
AC15364854,C11832
AC73245928,C11833
AC93675604,C11834
AC58214283,C11835
AC86596104,C11835
AC15109123,C11836
AC75468312,C11837
AC17464610,C11838
AC24394988,C11839
AC45824014,C11839
AC27383591,C11839
AC80962754,C11840
AC63389137,C11841
AC45329168,C11842
AC35138560,C11842
AC60346775,C11843
AC98465901,C11844
AC71644868,C11845
AC43466231,C11845
AC43852646,C11846
AC78745229,C11847
AC57581898,C11848
AC46181265,C11849
AC90660746,C11849
AC38974286,C11849
AC27892731,C11850
AC45426526,C11850
AC63436260,C11851
AC42925721,C11851
AC32257558,C11851
AC59412748,C11852
AC29803630,C11853
AC54908245,C11854
AC43705479,C11855
AC74974117,C11855
AC64993749,C11855
AC47946530,C11856
AC10241950,C11856
AC90766534,C11857
AC75470792,C11858
AC32107937,C11859
AC76018874,C11860
AC18903267,C11861
AC61544899,C11862
AC64330473,C11863
AC58697942,C11863
AC35512365,C11864
AC73976363,C11864
AC30925112,C11865
AC24176060,C11865
AC11716395,C11866
AC89721057,C11867
AC15201858,C11868
AC28669817,C11869
AC89911405,C11870
AC14407171,C11870
AC39757285,C11871
AC42072143,C11872
AC24317286,C11872
AC74496849,C11873
AC56708992,C11874
AC51298561,C11875
AC52536285,C11876
AC17212509,C11876
AC15310187,C11877
AC42539908,C11877
AC23346395,C11878
AC34800696,C11878
AC26324109,C11879
AC22797298,C11879
AC85425159,C11880
AC33232772,C11881
AC95330828,C11882
AC84755890,C11882
AC60951878,C11883
AC86829489,C11883
AC86181967,C11883
AC20620668,C11884
AC55164894,C11885
AC91127240,C11886
AC85873114,C11886
AC35425134,C11887
AC35060987,C11887
AC96523765,C11887
AC71370474,C11888
AC29502975,C11889
AC78247361,C11890
AC66088465,C11890
AC82570480,C11891
AC79038295,C11892
AC86415294,C11892
AC93873035,C11893
AC47288881,C11893
AC32456783,C11893
AC68323341,C11894
AC59705840,C11894
AC69285042,C11895
AC31202938,C11895
AC85791323,C11895
AC86659012,C11896
AC97050555,C11897
AC92597420,C11897
AC76064524,C11898
AC48710529,C11899
AC94137728,C11899
AC54718289,C11900
AC73625703,C11901
AC84118530,C11902
AC21203467,C11902
AC13081466,C11903
AC94905923,C11903
AC50333697,C11903
AC41184314,C11904
AC56281244,C11904
AC84420466,C11905
AC68783299,C11905
AC23124135,C11906
AC55205997,C11907
AC53458226,C11907
AC70946269,C11908
AC62062036,C11909
AC28218479,C11910
AC65601984,C11910
AC94418411,C11911
AC70383624,C11912
AC92684849,C11913
AC93080914,C11914
AC85321000,C11914
AC37702272,C11915
AC79257494,C11916
AC85105639,C11916
AC76832867,C11917
AC91884790,C11918
AC29491301,C11919
AC95495479,C11919
AC21270930,C11920
AC50367477,C11921
AC62527604,C11921
AC97034316,C11922
AC51658052,C11923
AC72510963,C11923
AC39440652,C11924
AC23784818,C11925
AC43767677,C11926
AC39499072,C11926
AC62999110,C11927
AC84930732,C11928
AC59486769,C11929
AC80542886,C11930
AC36680858,C11931
AC66012180,C11932
AC87718350,C11932
AC58685229,C11933
AC24042099,C11933
AC77246665,C11934
AC51331096,C11935
AC28847884,C11936
AC10784552,C11937
AC62667526,C11937
AC56388068,C11938
AC63410798,C11939
AC81926755,C11940
AC36320207,C11940
AC37314655,C11941
AC94450149,C11942
AC73703914,C11943
AC86418859,C11944
AC84947299,C11945
AC84881831,C11946
AC93439024,C11946
AC98977761,C11947
AC52609094,C11947
AC28090436,C11948
AC55761863,C11949
AC44341332,C11949
AC49375499,C11950
AC43700387,C11951
AC79317187,C11952
AC69871322,C11952
AC18469149,C11952
AC94368087,C11953
AC43968579,C11954
AC66501670,C11955
AC21677291,C11956
AC56382098,C11957
AC69217342,C11958
AC70232510,C11959
AC73790376,C11960
AC28671664,C11961
AC85867955,C11962
AC32206836,C11963
AC16564771,C11963
AC28295601,C11964
AC64901003,C11965
AC85747401,C11965
AC50977789,C11966
AC50787376,C11967
AC89800767,C11967
AC63584778,C11967
AC55278743,C11968
AC46791670,C11968
AC85531175,C11969
AC61694364,C11970
AC58022251,C11971
AC85471539,C11971
AC59896205,C11971
AC73434308,C11972
AC62835814,C11973
AC98173413,C11974
AC98764601,C11974
AC34654706,C11975
AC83697265,C11976
AC28014561,C11976
AC34207146,C11977
AC56212657,C11977
AC96102899,C11978
AC40555172,C11978
AC12843115,C11978
AC10645857,C11979
AC83034700,C11980
AC43966149,C11980
AC21575995,C11981
AC23245016,C11982
AC24163659,C11983
AC72389738,C11984
AC78699576,C11985
AC64950794,C11986
AC61552286,C11987
AC60775705,C11988
AC75092102,C11988
AC88245471,C11989
AC12186542,C11989
AC32414670,C11990
AC33828646,C11990
AC14562281,C11991
AC86050713,C11992
AC61256610,C11993
AC53846146,C11994
AC65371114,C11995
AC40358721,C11996
AC20730710,C11997
AC35610912,C11997
AC67808419,C11998
AC48952240,C11999
AC11018918,C11999
AC83389865,C12000
AC27952327,C12001
AC89918168,C12002
AC46653373,C12003
AC22265402,C12004
AC49747442,C12004
AC29831448,C12005
AC99501940,C12005
AC23945503,C12006
AC64828301,C12006
AC86353831,C12007
AC96761292,C12008
AC31481752,C12008
AC49780205,C12009
AC21771685,C12010
AC46484827,C12011
AC85333797,C12011
AC14335985,C12012
AC83795409,C12013
AC22607252,C12014
AC36312514,C12014
AC65545155,C12015
AC17922581,C12015
AC96278049,C12015
AC12172918,C12016
AC38191573,C12017
AC72919146,C12018
AC56113132,C12019
AC71184003,C12020
AC61708565,C12021
AC85074431,C12021
AC13047651,C12022
AC98716219,C12023
AC56424815,C12024
AC66878326,C12025
AC32250799,C12025
AC94170554,C12025
AC79749334,C12026
AC53196905,C12026
AC94797617,C12027
AC32178645,C12028
AC90515476,C12029
AC30781925,C12030
AC56609531,C12031
AC46934186,C12032
AC39912482,C12033
AC44171576,C12033
AC43320060,C12034
AC82249074,C12035
AC57114791,C12036
AC10798715,C12036
AC22839051,C12036
AC16744400,C12037
AC62772704,C12038
AC51001296,C12039
AC29383341,C12039
AC61534534,C12039
AC16978715,C12040
AC97308447,C12041
AC95165206,C12042
AC12628986,C12042
AC90936998,C12042
AC31315781,C12043
AC89142664,C12044
AC34096106,C12045
AC91868482,C12046
AC73386422,C12047
AC98558148,C12047
AC33167269,C12048
AC96357908,C12049
AC72986418,C12049
AC38746513,C12050
AC72795428,C12050
AC92436974,C12051
AC97224119,C12051
AC93486435,C12051
AC27259903,C12052
AC30730766,C12052
AC93023210,C12053
AC80814689,C12054
AC68125225,C12054
AC59970396,C12055
AC36336383,C12055
AC98717095,C12055
AC86131994,C12056
AC64495371,C12057
AC84549162,C12058
AC71443176,C12059
AC56770807,C12060
AC73358857,C12060
AC84994214,C12060
AC22058828,C12061
AC88695341,C12061
AC94379623,C12062
AC25591062,C12062
AC63863512,C12062
AC66486540,C12063
AC16295878,C12063
AC90818729,C12064
AC74821577,C12065
AC56651760,C12066
AC86542202,C12067
AC42991523,C12068
AC53629619,C12068
AC18380816,C12069
AC46651116,C12069
AC91417050,C12070
AC67464993,C12070
AC65006419,C12071
AC24375127,C12071
AC19831243,C12072
AC62468223,C12072
AC38049223,C12072
AC75658198,C12073
AC75003500,C12074
AC38973406,C12075
AC26640827,C12076
AC80784722,C12076
AC33851475,C12077
AC83680801,C12078
AC64243402,C12079
AC30140798,C12080
AC49214139,C12081
AC29567039,C12081
AC35888309,C12082
AC89665770,C12083
AC99422204,C12084
AC87884366,C12084
AC73028043,C12084
AC46918557,C12085
AC60696651,C12086
AC10413802,C12087
AC75874390,C12087
AC84990891,C12087
AC17359612,C12088
AC33914399,C12088
AC11426723,C12089
AC88951131,C12090
AC41076771,C12090
AC28282715,C12091
AC91946320,C12091
AC56351784,C12092
AC62347619,C12092
AC50928939,C12092
AC51480673,C12093
AC72922279,C12094
AC89476092,C12095
AC84505442,C12096
AC30495298,C12097
AC96813282,C12097
AC93648933,C12097
AC45772751,C12098
AC38512293,C12099
AC35666962,C12099
AC18256523,C12099
AC21490890,C12100
AC41942122,C12100
AC42800434,C12100
AC71479050,C12101
AC98111630,C12101
AC28746361,C12102
AC61515412,C12103
AC33019256,C12103
AC38606283,C12104
AC76865246,C12105
AC25838888,C12106
AC43289234,C12106
AC32565612,C12106
AC72565087,C12107
AC51737254,C12108
AC26768733,C12109
AC90658864,C12109
AC46587304,C12110
AC88325397,C12111
AC67881442,C12112
AC71188666,C12113
AC57139886,C12114
AC70503500,C12115
AC81270051,C12116
AC49855451,C12117
AC69043062,C12118
AC10523544,C12119
AC13843177,C12120
AC32694465,C12121
AC16426039,C12122
AC96613698,C12123
AC91669555,C12124
AC31449860,C12124
AC76698071,C12125
AC44861558,C12126
AC24276441,C12126
AC40294519,C12127
AC54311238,C12128
AC20620284,C12129
AC30416090,C12130
AC64536445,C12130
AC99981709,C12130
AC30064791,C12131
AC83415623,C12131
AC99444501,C12132
AC90332689,C12133
AC42082642,C12134
AC94920187,C12135
AC95083609,C12136
AC20274310,C12137
AC62761536,C12138
AC12573726,C12139
AC34001510,C12140
AC54818720,C12141
AC35749758,C12141
AC45654674,C12142
AC85809170,C12142
AC42099768,C12143
AC23610544,C12143
AC35895724,C12144
AC49572352,C12145
AC30965307,C12146
AC14486379,C12147
AC93188831,C12148
AC28188513,C12149
AC60572130,C12150
AC67509970,C12150
AC11815804,C12151
AC47862058,C12151
AC28579129,C12152
AC80499996,C12153
AC77000129,C12154
AC92795510,C12155
AC16551336,C12155
AC29466442,C12155
AC34200387,C12156
AC44037357,C12156
AC34060042,C12157
AC72537979,C12157
AC84640090,C12157
AC34219481,C12158
AC41829055,C12158
AC91384788,C12159
AC20290481,C12160
AC15007175,C12160
AC12654404,C12160
AC24194673,C12161
AC12847999,C12162
AC24054783,C12163
AC33224063,C12164
AC99395655,C12164
AC47476293,C12165
AC93943423,C12166
AC11648082,C12167
AC71826360,C12167
AC51753391,C12168
AC59874166,C12168
AC79695128,C12168
AC54272552,C12169
AC60371484,C12170
AC64061545,C12171
AC77368070,C12172
AC15802796,C12173
AC90770051,C12174
AC53247581,C12174
AC56592886,C12175
AC58165932,C12176
AC13644822,C12177
AC21583032,C12178
AC78607571,C12179
AC38199054,C12180
AC96629675,C12181
AC15330740,C12182
AC91774629,C12183
AC55559428,C12183
AC96185163,C12184
AC24824649,C12185
AC51350211,C12186
AC48074867,C12187
AC99390819,C12187
AC80431350,C12187
AC49745462,C12188
AC70875201,C12188
AC23486874,C12189
AC85549820,C12190
AC88343500,C12191
AC33439411,C12191
AC66401865,C12192
AC11360293,C12192
AC41738891,C12192
AC54005966,C12193
AC65290343,C12193
AC56635910,C12194
AC86375613,C12194
AC35400951,C12195
AC93808441,C12196
AC78995327,C12196
AC33392317,C12197
AC83971077,C12197
AC20483498,C12198
AC69916509,C12198
AC66796128,C12199
AC82107947,C12199
AC55107099,C12200
AC46973828,C12200
AC95493288,C12201
AC73005071,C12202
AC27771603,C12203
AC44070716,C12204
AC26102547,C12205
AC73724193,C12205
AC98228701,C12206
AC80665171,C12207
AC10319948,C12207
AC66965091,C12208
AC10258981,C12209
AC35822941,C12210
AC83516983,C12210
AC84902086,C12210
AC71519003,C12211
AC18311852,C12212
AC85346918,C12213
AC46264458,C12213
AC12257766,C12213
AC16633356,C12214
AC89311831,C12214
AC74223671,C12215
AC82690909,C12215
AC75568697,C12216
AC40720510,C12216
AC60593031,C12217
AC32106389,C12217
AC29877813,C12218
AC23775690,C12219
AC13653428,C12220
AC30249761,C12220
AC57428168,C12221
AC28368773,C12222
AC45349993,C12222
AC44798411,C12223
AC15625966,C12224
AC28354867,C12224
AC30532760,C12224
AC64633529,C12225
AC66323297,C12226
AC66051123,C12227
AC58123066,C12228
AC42768754,C12229
AC49249793,C12229
AC40896675,C12229
AC52662274,C12230
AC72382838,C12231
AC13098400,C12232
AC80860138,C12232
AC39110187,C12233
AC92587362,C12234
AC78942087,C12234
AC68073173,C12234
AC71678773,C12235
AC18011016,C12236
AC11980542,C12237
AC75856618,C12238
AC59572701,C12238
AC14788327,C12239
AC66912137,C12240
AC36640641,C12241
AC13720407,C12242
AC83585424,C12243
AC91051217,C12244
AC87383696,C12245
AC53225704,C12245
AC75067585,C12246
AC27224626,C12246
AC40797601,C12247
AC94978510,C12247
AC43515255,C12248
AC10389121,C12248
AC66484037,C12249
AC51600117,C12250
AC13424387,C12251
AC56040733,C12251
AC58711757,C12252
AC87027087,C12252
AC32199637,C12252
AC77995007,C12253
AC31059447,C12254
AC43062903,C12255
AC15950151,C12256
AC42605949,C12256
AC96843500,C12256
AC40146617,C12257
AC98212374,C12258
AC76998096,C12259
AC17712764,C12259
AC71285085,C12259
AC32911398,C12260
AC24855330,C12261
AC21948630,C12262
AC25922660,C12263
AC50969446,C12264
AC36027088,C12264
AC30580732,C12265
AC47546986,C12265
AC66190957,C12266
AC34930053,C12267
AC77064175,C12267
AC11706327,C12268
AC45870250,C12268
AC38253544,C12269
AC46665256,C12269
AC61919026,C12270
AC78447924,C12271
AC78597443,C12272
AC80951039,C12272
AC57198658,C12273
AC28087905,C12274
AC23614410,C12275
AC82788133,C12275
AC15884667,C12276
AC30301640,C12276
AC30758672,C12276
AC41785817,C12277
AC46442532,C12277
AC19817032,C12278
AC63455184,C12279
AC49033953,C12279
AC49160466,C12280
AC57460075,C12281
AC39315054,C12282
AC66718001,C12283
AC35883695,C12283
AC34206190,C12284
AC53619301,C12285
AC13371037,C12286
AC95252693,C12286
AC46751163,C12286
AC58350318,C12287
AC38268656,C12288
AC64902896,C12289
AC46936876,C12290
AC71576779,C12291
AC17016769,C12292
AC51451957,C12293
AC49189572,C12294
AC39631128,C12295
AC91748451,C12296
AC28239370,C12297
AC53665210,C12298
AC97961231,C12298
AC94783051,C12299
AC20398841,C12299
AC84077749,C12300
AC79927647,C12301
AC16623272,C12302
AC43644581,C12303
AC84668860,C12303
AC65886525,C12303
AC38960238,C12304
AC50680868,C12304
AC41526142,C12304
AC40720040,C12305
AC60162263,C12306
AC31520501,C12307
AC59240678,C12307
AC12898500,C12308
AC52370501,C12309
AC64093758,C12309
AC57204788,C12309
AC57956285,C12310
AC23765924,C12310
AC60514571,C12311
AC83682580,C12312
AC51773605,C12313
AC64620100,C12314
AC42494391,C12314
AC32513762,C12315
AC19346811,C12316
AC75241246,C12317
AC33893182,C12317
AC85044312,C12318
AC54318273,C12319
AC53641698,C12320
AC99010377,C12321
AC10846336,C12322
AC73645917,C12323
AC47940815,C12324
AC48197137,C12325
AC25379845,C12326
AC42808828,C12326
AC92480877,C12327
AC48003019,C12327
AC82160575,C12328
AC91474128,C12329
AC72647201,C12329
AC59159181,C12330
AC57315245,C12330
AC99578593,C12331
AC11223721,C12332
AC59423196,C12333
AC30732518,C12334
AC52502943,C12335
AC22431763,C12336
AC54414558,C12337
AC28247991,C12337
AC86451314,C12337
AC81791972,C12338
AC30060783,C12339
AC91035225,C12339
AC24262349,C12340
AC90834480,C12341
AC38450563,C12342
AC66612043,C12343
AC86262058,C12343
AC28810444,C12344
AC77004935,C12344
AC68702664,C12345
AC25461482,C12345
AC68403823,C12346
AC73425739,C12347
AC85112720,C12348
AC67473046,C12348
AC30017902,C12348
AC91584057,C12349
AC28438726,C12350
AC87332112,C12351
AC49844504,C12351
AC61778238,C12352
AC67763487,C12353
AC24322632,C12353
AC47016556,C12353
AC34404006,C12354
AC30566243,C12354
AC33408010,C12355
AC83810232,C12355
AC15127145,C12356
AC60756357,C12356
AC50152544,C12357
AC83704602,C12357
AC82321749,C12358
AC24489649,C12358
AC90191030,C12358
AC59390376,C12359
AC57483213,C12360
AC58969335,C12361
AC55891804,C12362
AC92137987,C12363
AC73928916,C12363
AC80767560,C12363
AC14777046,C12364
AC21842714,C12365
AC95941615,C12366
AC15463512,C12367
AC97366496,C12368
AC33026806,C12368
AC66316405,C12368
AC12468806,C12369
AC24628692,C12369
AC20786538,C12370
AC44880811,C12371
AC13466185,C12371
AC28994646,C12371
AC95982093,C12372
AC94381641,C12373
AC82720712,C12374
AC41907360,C12375
AC27267221,C12376
AC44839172,C12376
AC77475347,C12377
AC29349716,C12378
AC25463153,C12378
AC21573105,C12378
AC40046175,C12379
AC68200527,C12380
AC18857516,C12380
AC57895612,C12381
AC57936247,C12382
AC38632815,C12383
AC20144245,C12384
AC54677503,C12385
AC16746917,C12385
AC57933829,C12386
AC95738865,C12386
AC93178848,C12387
AC55578656,C12387
AC64552975,C12388
AC79467107,C12389
AC74196883,C12389
AC51224902,C12390
AC99683721,C12391
AC55164637,C12392
AC56141642,C12392
AC30633526,C12392
AC79312365,C12393
AC80443974,C12394
AC56107587,C12394
AC54459390,C12395
AC99404710,C12395
AC74786171,C12396
AC76905577,C12397
AC97169857,C12398
AC88849322,C12399
AC69708219,C12399
AC43331097,C12400
AC51777493,C12400
AC70485490,C12401
AC76851901,C12402
AC95949419,C12402
AC53789004,C12403
AC70694090,C12404
AC28980809,C12405
AC76244261,C12406
AC55469733,C12406
AC45726782,C12407
AC90637470,C12408
AC94885704,C12409
AC74988897,C12410
AC64655467,C12411
AC82266041,C12412
AC80275282,C12412
AC13165978,C12413
AC12214389,C12414
AC17819838,C12415
AC30089333,C12415
AC93134174,C12416
AC50761877,C12417
AC55841668,C12418
AC20644384,C12419
AC80814062,C12420
AC61255002,C12421
AC93925352,C12421
AC64249925,C12421
AC89293570,C12422
AC31724009,C12423
AC29205883,C12424
AC10135345,C12425
AC73711111,C12426
AC94959453,C12427
AC62137586,C12427
AC35886899,C12428
AC10490839,C12429
AC93477093,C12430
AC43187788,C12431
AC26393924,C12431
AC32739186,C12432
AC25902582,C12433
AC20158280,C12434
AC11214388,C12434
AC58375914,C12435
AC82590055,C12435
AC49176326,C12435
AC45984616,C12436
AC15849117,C12436
AC88339477,C12436
AC36241870,C12437
AC72498776,C12438
AC98614872,C12438
AC78234241,C12439
AC15760999,C12440
AC97200604,C12441
AC17874493,C12442
AC19814689,C12443
AC26826895,C12443
AC87661445,C12444
AC55703359,C12445
AC77734015,C12446
AC53250087,C12446
AC95380031,C12447
AC98242598,C12447
AC61518632,C12448
AC18921643,C12448
AC75131627,C12449
AC26885174,C12450
AC90774924,C12451
AC62586573,C12452
AC98193840,C12453
AC66972901,C12454
AC68899136,C12455
AC21506604,C12456
AC73224621,C12456
AC79104577,C12457
AC72683089,C12458
AC42835692,C12458
AC23432571,C12458
AC99010077,C12459
AC26627723,C12460
AC47865431,C12461
AC87685597,C12462
AC67332703,C12463
AC44975371,C12463
AC80590023,C12464
AC76258665,C12465
AC26414913,C12465
AC43824090,C12465
AC23915281,C12466
AC45906624,C12467
AC65710362,C12468
AC37102853,C12468
AC15953596,C12469
AC76587422,C12469
AC15490416,C12470
AC33613825,C12470
AC50022062,C12471
AC52514328,C12472
AC38418261,C12472
AC45943564,C12473
AC84858859,C12474
AC54882549,C12475
AC16867276,C12475
AC43288907,C12476
AC30418803,C12476
AC18075857,C12476
AC26134818,C12477
AC83440674,C12478
AC76646358,C12478
